RERUN_SET,TIME,TRW,DVS,RDD,TMIN,TMAX,NFLV,LESTRS,LRSTRS,LDSTRS,PCEW,NSP,LAI,WAGT,WST,WLVG,WLVD,WSO,WRR14,WRT,ZRT,NSLLV,RNSTRS,NUPP,ANCR,ANLV,ANLD,ANST,ANSO,ANRT,NMAXL,NMINL,FNLV,ROOTN,ROOTC,SNH4,SNO3,WL0,ZW,IR,IRCUM2,RAINCUM2,RUNOFCUM2,EVSW,EVSWCUM2,TRWCUM2,GWTOT,CAPTOT,WLFLOUT,N2O,NH3,LEACHED,MINERALIZED,FERTILIZER,CO2RELEASED,SOC,SON,YEAR,DOY,CROPSTA,ETD,TRC,EVSC,RAIN,RAINCU
1,1.0,0.0,0.0,17969300.0,24.0,31.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0165,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.025,0.025,0.0,0.0,19.01,6.4898,10.0,0.0,0.0,0.0,0.0,0.0,10.843,0.0,0.0,0.0,0.0,0.0,0.0258918,0.0863005,0.0,0.22464,0.0,2.6958,39622.0,2153.3,2016.0,1.0,1.0,10.843,0.0,10.843,0.0,0.0
1,2.0,0.12502,0.0124959,16646200.0,25.0,31.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0191716,0.79855,0.31942,0.47913,0.0,0.0,0.0,0.79855,0.1,1.0,1.0,0.0945322,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0248376,0.025,0.0211615,0.79855,19.085,6.433,0.0,0.0,0.0,0.0,0.0,0.0,7.9754,10.843,0.0,0.0,0.0,1.8755,0.0262038,0.11967,0.0,0.33949,0.0,4.0746,39618.0,2153.0,2016.0,2.0,4.0,8.0523,0.12502,7.9754,0.0,0.0
1,3.0,0.12618,0.0252879,13600200.0,27.0,31.0,1.1778,0.56412,1.0,1.0,1.0,0.0,0.0223493,1.7176,0.68702,1.0305,0.0,0.0,0.0,1.6912,0.1,1.0,1.0,0.0877685,0.0945322,0.0546183,0.0,0.0162578,0.0,0.0236561,0.053,0.0246713,0.053,0.0448177,1.6912,19.202,6.4218,0.0,0.0,0.0,0.0,0.0,0.0,2.7159,18.818,0.12502,0.0,0.0,1.8755,0.00668132,0.14338,0.0,0.7263,0.0,8.7155,39609.0,2152.2,2016.0,3.0,4.0,6.9819,0.12618,6.9043,1.0,0.0
1,4.0,0.14072,0.0386646,15215700.0,25.0,30.0,1.1778,0.494,1.0,1.0,1.0,0.0,0.0245345,3.0325,1.213,1.8195,0.0,0.0,0.0,2.931,0.1,1.0,1.0,0.10452,0.1823,0.096433,0.0,0.0293567,0.0,0.056511,0.053,0.0244974,0.053,0.0776725,2.931,19.369,6.726,0.0,0.0,0.0,0.0,1.0,0.0,3.4452,21.534,0.25119,0.0,0.0,1.8755,0.0035651,0.15128,0.0,0.75953,0.0,9.1147,39600.0,2151.5,2016.0,4.0,4.0,7.1408,0.14072,7.0538,2.1,1.0
1,5.0,0.13474,0.0514566,15226500.0,26.0,31.0,1.1778,0.43735,1.0,1.0,1.0,0.0,0.0265434,4.6097,1.8439,2.7658,0.0,0.0,0.0,4.3726,0.1,1.0,1.0,0.11119,0.28682,0.14659,0.0,0.0455194,0.0,0.0947115,0.053,0.0243311,0.053,0.11587,4.3726,19.503,7.0854,0.0,0.0,0.0,0.0,3.1,0.0,3.8358,24.979,0.39191,0.0,0.0,1.8755,0.000884848,0.15276,0.0,0.80633,0.0,9.6753,39590.0,2150.7,2016.0,5.0,4.0,6.5288,0.13474,6.4427,2.8,3.1
1,6.0,0.17963,0.064541,15237800.0,26.0,31.0,1.1778,0.39214,0.89665,1.0,1.0,0.0,0.0285116,6.3005,2.5202,3.7803,0.0,0.0,0.0,5.8724,0.1,1.0,1.0,0.11282,0.39801,0.20036,0.0,0.0632007,0.0,0.13446,0.053,0.024161,0.053,0.15562,5.8724,19.612,7.5164,0.0,0.0,0.0,0.0,5.9,0.0,1.182,28.815,0.52665,0.0,0.0,1.8755,0.000647964,0.15638,0.0,0.80083,0.0,9.6103,39581.0,2149.9,2016.0,6.0,4.0,7.7488,0.17963,7.6391,0.1,5.9
1,7.0,0.24405,0.0776254,16705200.0,25.0,31.0,1.1778,0.34247,0.75267,1.0,1.0,0.0,0.0304071,8.0321,3.2128,4.8193,0.0,0.0,0.0,7.3623,0.1,1.0,1.0,0.11584,0.51083,0.25542,0.0,0.0814693,0.0,0.17394,0.053,0.0239909,0.053,0.1951,7.3623,19.668,7.9882,0.0,0.0,0.0,0.0,6.0,0.0,1.2036,29.997,0.70629,0.0,0.0,1.8755,0.000382336,0.15605,0.0,0.77964,0.0,9.3549,39571.0,2149.1,2016.0,7.0,4.0,9.5434,0.24405,9.3994,0.0,6.0
1,8.0,0.27119,0.0904174,15262000.0,26.0,31.0,1.1778,0.28393,0.58297,1.0,1.0,0.0,0.0321331,9.83,3.932,5.898,0.0,0.0,0.0,8.8625,0.1,1.0,1.0,0.10488,0.62667,0.31259,0.0,0.10039,0.0,0.21369,0.053,0.0238246,0.053,0.23486,8.8625,19.687,8.4882,0.0,0.0,30.0,0.0,6.0,0.0,9.7204,31.201,0.95033,0.0,0.0,1.8755,0.000131264,0.3376,0.0,0.76388,60.0,9.165,39562.0,2148.3,2016.0,8.0,4.0,9.8778,0.27119,9.7204,0.2,6.0
1,9.0,0.29675,0.1035,15274900.0,26.0,31.0,1.1778,0.71915,1.0,1.0,1.0,0.0,0.03368,11.467,4.5868,6.8802,0.0,0.0,0.0,10.188,0.1,1.0,1.0,0.13865,0.73155,0.36465,0.0,0.11808,0.0,0.24882,0.053,0.0236545,0.053,0.26998,10.188,32.925,9.5412,0.0,0.0,30.0,30.0,6.2,0.0,10.143,40.921,1.2215,0.0,0.0,1.8755,0.00489482,0.51309,0.0,0.90989,0.0,10.919,39551.0,2147.4,2016.0,9.0,4.0,10.315,0.29675,10.143,0.0,6.2
1,10.0,0.29305,0.11659,16747400.0,25.0,31.0,1.1778,1.0,1.0,1.0,1.0,0.0,0.0377863,13.68,5.472,8.2079,0.0,0.0,0.0,11.925,0.1,1.0,1.0,0.16397,0.8702,0.43502,0.0,0.14032,0.0,0.29486,0.053,0.0234844,0.053,0.31603,11.925,43.856,11.517,8.6137,0.0,30.0,60.0,6.2,0.0,9.3995,51.064,1.5183,0.0,0.0,3.0,0.0443303,0.56132,0.0,0.30954,0.0,3.7152,39548.0,2147.1,2016.0,10.0,4.0,9.5788,0.29305,9.3995,0.0,6.2
1,11.0,0.19264,0.12938,15302100.0,25.0,30.0,1.1778,1.0,1.0,1.0,1.0,0.0,0.0440494,16.315,6.5259,9.7888,0.0,0.0,0.0,13.931,0.1,1.0,1.0,0.18626,1.0342,0.51881,0.0,0.16735,0.0,0.34802,0.053,0.0233181,0.053,0.36918,13.931,49.815,11.457,25.921,0.0,0.0,90.0,6.2,0.0,5.929,60.464,1.8113,0.0,0.0,3.0,0.0381034,0.59554,0.0,0.30499,0.0,3.6601,39544.0,2146.8,2016.0,11.0,4.0,6.061,0.19264,5.929,0.0,6.2
1,12.0,0.35644,0.14217,15316300.0,26.0,31.0,1.1778,1.0,1.0,1.0,1.0,0.0,0.0513506,19.333,7.7334,11.6,0.0,0.0,0.0,16.16,0.1,1.0,1.0,0.21325,1.2204,0.6148,0.0,0.19854,0.0,0.40709,0.053,0.0231518,0.053,0.42825,16.16,54.426,11.405,16.8,0.0,30.0,90.0,6.2,0.0,8.4294,66.393,2.004,0.0,0.0,3.0,0.036665,0.64351,0.0,0.30796,0.0,3.6955,39540.0,2146.5,2016.0,12.0,4.0,8.6486,0.35644,8.4294,0.0,6.2
1,13.0,0.50551,0.15525,15331000.0,26.0,31.0,1.1778,1.0,1.0,1.0,1.0,0.0,0.0600565,22.824,9.1296,13.694,0.0,0.0,0.0,18.661,0.1,1.0,1.0,0.24984,1.4337,0.7258,0.0,0.23453,0.0,0.47334,0.053,0.0229817,0.053,0.4945,18.661,58.024,11.355,35.014,0.0,0.0,120.0,6.2,0.0,9.8624,74.822,2.3604,0.0,0.0,3.0,0.0353893,0.6966,0.0,0.31019,0.0,3.722,39537.0,2146.2,2016.0,13.0,4.0,10.163,0.50551,9.8624,0.1,6.2
1,14.0,0.70817,0.16834,16810800.0,26.0,32.0,1.1778,1.0,1.0,1.0,1.0,0.0,0.0702384,26.956,10.782,16.174,0.0,0.0,0.0,21.529,0.1,1.0,1.0,0.30132,1.6835,0.8572,0.0,0.27697,0.0,0.54935,0.053,0.0228116,0.053,0.57051,21.529,60.732,11.306,21.746,0.0,0.0,120.0,6.3,0.0,11.557,84.684,2.8659,0.0,0.0,3.0,0.0342252,0.73599,0.0,0.31486,0.0,3.7776,39533.0,2145.9,2016.0,14.0,4.0,11.97,0.70817,11.557,0.0,6.3
1,15.0,0.69846,0.18117,16827800.0,26.0,32.0,1.1934,1.0,1.0,1.0,1.0,0.0,0.0819136,31.991,12.796,19.195,0.0,0.0,0.0,24.915,0.11,1.0,1.0,0.35396,1.9848,1.0173,0.0,0.32843,0.0,0.6391,0.053,0.0226448,0.053,0.66026,24.915,62.735,11.255,6.4806,0.0,30.0,120.0,6.3,0.0,10.012,96.241,3.5741,0.0,0.0,3.0,0.0332573,0.7841,0.0,0.32102,0.0,3.8515,39529.0,2145.6,2016.0,15.0,4.0,10.43,0.69846,10.012,0.0,6.3
1,16.0,0.54731,0.194,16845200.0,26.0,32.0,1.2182,1.0,1.0,1.0,1.0,0.0,0.0955296,37.955,15.182,22.773,0.0,0.0,0.0,28.804,0.11,1.0,1.0,0.41644,2.3388,1.207,0.0,0.38968,0.0,0.74214,0.053,0.0224781,0.053,0.7633,28.804,64.126,11.203,22.77,0.0,0.0,150.0,6.3,0.0,7.3019,106.25,4.2725,0.0,0.0,3.0,0.0320511,0.81625,0.0,0.32254,0.0,3.871,39525.0,2145.2,2016.0,16.0,4.0,7.6592,0.54731,7.3019,1.5,6.3
1,17.0,0.62364,0.20682,16863000.0,26.0,32.0,1.2441,1.0,1.0,1.0,1.0,0.0,0.11141,45.036,18.014,27.022,0.0,0.0,0.0,33.278,0.12,1.0,1.0,0.48985,2.7552,1.4321,0.0,0.46237,0.0,0.86071,0.053,0.0223113,0.053,0.88188,33.278,64.976,11.148,13.421,0.0,30.0,150.0,7.8,0.0,7.1169,113.56,4.8199,0.0,0.0,3.0,0.0308077,0.83105,0.0,0.32407,0.0,3.8893,39521.0,2144.9,2016.0,17.0,4.0,7.5246,0.62364,7.1169,0.0,7.8
1,18.0,0.74647,0.21965,16881100.0,26.0,32.0,1.2711,1.0,1.0,1.0,1.0,0.0,0.12993,53.44,21.376,32.064,0.0,0.0,0.0,38.423,0.13,1.0,1.0,0.57601,3.2451,1.6994,0.0,0.54864,0.0,0.99706,0.053,0.0221445,0.053,1.0182,38.423,65.381,11.089,32.68,0.0,0.0,180.0,7.8,0.0,7.1871,120.67,5.4435,0.0,0.0,3.0,0.0295127,0.8378,0.0,0.32372,0.0,3.8845,39517.0,2144.6,2016.0,18.0,4.0,7.6695,0.74647,7.1871,3.7,7.8
1,19.0,1.29,0.23248,16899500.0,26.0,32.0,1.2994,1.0,1.0,1.0,1.0,0.0,0.15152,63.408,25.363,38.045,0.0,0.0,0.0,44.336,0.14,1.0,1.0,0.67704,3.8211,2.0164,0.0,0.65099,0.0,1.1537,0.053,0.0219777,0.053,1.1749,44.336,65.392,11.029,25.447,0.0,0.0,180.0,11.5,0.0,9.693,127.86,6.19,0.0,0.0,3.0,0.028264,0.83215,0.0,0.32411,0.0,3.8885,39513.0,2144.3,2016.0,19.0,4.0,10.456,1.29,9.693,0.2,11.5
1,20.0,1.7125,0.24531,16918300.0,26.0,32.0,1.3289,1.0,1.0,1.0,1.0,0.0,0.17671,75.226,30.09,45.135,0.0,0.0,0.0,51.124,0.15,1.0,1.0,0.79539,4.4981,2.3922,0.0,0.77234,0.0,1.3336,0.053,0.021811,0.053,1.3548,51.124,65.067,10.965,11.664,0.0,30.0,180.0,11.7,0.0,10.63,137.55,7.48,0.0,0.0,3.0,0.0271009,0.82818,0.0,0.32622,0.0,3.9147,39509.0,2143.9,2016.0,20.0,4.0,11.611,1.7125,10.63,0.0,11.7
1,21.0,1.95,0.25814,18294400.0,26.0,33.0,1.3597,1.0,1.0,1.0,1.0,0.0,0.20608,89.227,35.691,53.536,0.0,0.0,0.0,58.91,0.15,1.0,1.0,0.9491,5.2935,2.8374,0.0,0.91613,0.0,1.54,0.053,0.0216442,0.053,1.5611,58.91,64.418,10.897,26.322,0.0,0.0,210.0,11.7,0.0,10.422,148.18,9.1925,0.0,0.0,3.0,0.0259944,0.82451,0.0,0.32916,0.0,3.9504,39506.0,2143.6,2016.0,21.0,4.0,11.553,1.95,10.422,0.0,11.7
1,22.0,1.8207,0.27061,19579900.0,25.0,33.0,1.3921,1.0,1.0,1.0,1.0,0.0,0.23939,106.08,42.433,63.65,0.0,0.0,0.0,67.984,0.16,1.0,1.0,1.1392,6.2426,3.3735,0.0,1.0888,0.0,1.7804,0.053,0.0214821,0.053,1.8016,67.984,63.449,10.82,10.95,0.0,30.0,210.0,11.7,0.0,8.6833,158.6,11.142,0.0,0.0,3.0,0.0248229,0.81372,0.0,0.33034,0.0,3.9636,39502.0,2143.3,2016.0,22.0,4.0,9.7874,1.8207,8.6833,0.0,11.7
1,23.0,2.0988,0.28288,16976200.0,26.0,32.0,1.425,1.0,1.0,1.0,1.0,0.0,0.27746,126.48,50.593,75.889,0.0,0.0,0.0,78.618,0.17,1.0,1.0,1.2722,7.3818,4.0221,0.0,1.2975,0.0,2.0622,0.053,0.0213225,0.053,2.0834,78.618,62.236,10.748,27.446,0.0,0.0,240.0,11.7,0.0,8.3097,167.29,12.963,0.0,0.0,3.0,0.0236829,0.79544,0.0,0.32974,0.0,3.9575,39498.0,2142.9,2016.0,23.0,4.0,9.5463,2.0988,8.3097,0.2,11.7
1,24.0,3.792,0.29571,15515100.0,27.0,32.0,1.459,1.0,1.0,1.0,1.0,0.0,0.32358,149.39,59.754,89.631,0.0,0.0,0.0,90.183,0.17,1.0,1.0,1.4096,8.6541,4.7504,0.0,1.5349,0.0,2.3687,0.053,0.0211557,0.053,2.3898,90.183,60.79,10.69,14.237,0.0,30.0,240.0,11.9,0.0,11.515,175.6,15.062,0.0,0.0,3.0,0.0227399,0.76881,0.0,0.3319,0.0,3.9835,39494.0,2142.6,2016.0,24.0,4.0,13.537,3.792,11.515,12.9,11.9
1,25.0,5.4371,0.30877,17015900.0,24.0,30.0,1.4963,1.0,1.0,1.0,1.0,0.0,0.37834,174.96,69.984,104.98,0.0,0.0,0.0,102.67,0.18,1.0,1.0,1.8164,10.064,5.5637,0.0,1.8004,0.0,2.6996,0.053,0.020986,0.053,2.7208,102.67,58.895,10.628,38.83,0.0,0.0,270.0,24.8,0.0,13.329,187.11,18.854,0.0,0.0,3.0,0.0213825,0.71706,0.0,0.31832,0.0,3.8197,39490.0,2142.3,2016.0,25.0,4.0,16.105,5.4371,13.329,0.0,24.8
1,26.0,4.6172,0.32124,17036000.0,23.0,29.0,1.5363,1.0,1.0,1.0,1.0,0.0,0.43944,208.35,83.34,125.01,0.0,0.0,0.0,118.42,0.19,1.0,1.0,2.1633,11.88,6.6255,0.0,2.1377,0.0,3.1169,0.053,0.0208239,0.053,3.1381,118.42,56.64,10.548,17.064,0.0,30.0,270.0,24.8,0.0,9.8069,200.44,24.291,0.0,0.0,3.0,0.0197788,0.80986,0.0,0.30188,60.0,3.6231,39486.0,2142.0,2016.0,26.0,4.0,12.217,4.6172,9.8069,0.0,24.8
1,27.0,5.3542,0.33304,18422800.0,24.0,31.0,1.5765,1.0,1.0,1.0,1.0,0.0,0.50667,248.31,99.323,148.98,0.0,0.0,0.0,136.64,0.19,1.0,1.0,2.4904,14.043,7.8962,0.0,2.5473,0.0,3.5999,0.053,0.0206704,0.053,3.621,136.64,64.991,10.488,29.64,0.0,0.0,300.0,24.8,0.0,9.7363,210.25,28.908,0.0,0.0,3.0,0.0188105,0.87226,0.0,0.3019,0.0,3.6225,39483.0,2141.7,2016.0,27.0,4.0,12.543,5.3542,9.7363,3.6,24.8
1,28.0,4.766,0.34554,15588600.0,26.0,31.0,1.6084,1.0,1.0,1.0,1.0,0.0,0.58871,294.58,117.83,176.75,0.0,0.0,0.0,157.08,0.2,1.0,1.0,2.6302,16.534,9.3678,0.0,3.0245,0.0,4.1415,0.053,0.020508,0.053,4.1627,157.08,71.101,10.429,15.149,0.0,30.0,300.0,28.4,0.0,7.4164,219.98,34.263,0.0,0.0,3.0,0.0182996,0.96638,0.0,0.31254,0.0,3.7501,39479.0,2141.4,2016.0,28.0,4.0,9.9547,4.766,7.4164,0.0,28.4
1,29.0,4.3556,0.35862,17096900.0,25.0,31.0,1.618,1.0,1.0,1.0,1.0,0.0,0.68852,343.67,137.47,206.2,0.0,0.0,0.0,178.03,0.21,1.0,1.0,3.2036,19.164,10.929,0.0,3.5388,0.0,4.6966,0.053,0.0203379,0.053,4.7177,178.03,75.012,10.363,29.967,0.0,0.0,330.0,28.4,0.0,5.9098,227.4,39.029,0.0,0.0,3.0,0.0175823,1.022,0.0,0.31233,0.0,3.7474,39475.0,2141.1,2016.0,29.0,4.0,8.3384,4.3556,5.9098,0.0,28.4
1,30.0,6.4747,0.37142,18488800.0,25.0,32.0,1.6281,1.0,1.0,1.0,1.0,0.0,0.80264,404.22,161.69,242.53,0.0,0.0,0.0,202.94,0.22,1.0,1.0,3.7554,22.368,12.854,0.0,4.1564,0.0,5.3568,0.053,0.0201716,0.053,5.378,202.94,76.819,10.298,16.701,0.0,30.0,330.0,28.4,0.0,6.8654,233.31,43.384,0.0,0.0,3.0,0.0168676,1.0313,0.0,0.3139,0.0,3.7657,39471.0,2140.8,2016.0,30.0,4.0,10.255,6.4747,6.8654,0.0,28.4
1,31.0,7.6782,0.38399,18510800.0,25.0,32.0,1.6382,1.0,1.0,1.0,1.0,0.0,0.93342,475.63,190.25,285.38,0.0,0.0,0.0,231.27,0.22,1.0,1.0,4.3025,26.123,15.125,0.0,4.8903,0.0,6.1076,0.053,0.0200081,0.053,6.1288,231.27,76.91,10.23,30.361,0.0,0.0,360.0,28.4,0.0,6.5284,240.18,49.859,0.0,0.0,3.0,0.0161944,1.0272,0.0,0.31486,0.0,3.7782,39467.0,2140.4,2016.0,31.0,4.0,10.411,7.6782,6.5284,0.0,28.4
1,32.0,8.0397,0.39657,18532900.0,25.0,32.0,1.6482,1.0,1.0,1.0,1.0,0.0,1.0855,557.96,223.18,334.78,0.0,0.0,0.0,262.78,0.23,1.0,1.0,4.9115,30.425,17.743,0.0,5.7399,0.0,6.9425,0.053,0.0198446,0.053,6.9636,262.78,75.443,10.153,13.155,0.0,30.0,360.0,28.4,0.0,5.5797,246.7,57.537,0.0,0.0,3.0,0.0154774,0.98897,0.0,0.31513,0.0,3.781,39464.0,2140.1,2016.0,32.0,4.0,9.6011,8.0397,5.5797,0.0,28.4
1,33.0,10.386,0.40914,17178500.0,26.0,32.0,1.6583,1.0,1.0,1.0,1.0,0.0,1.2621,652.6,261.04,391.56,0.0,0.0,0.0,297.68,0.23,1.0,1.0,5.1106,35.337,20.753,0.0,6.7169,0.0,7.8674,0.0526605,0.0196812,0.053,7.8886,297.68,73.04,10.071,26.535,0.0,0.0,390.0,28.4,0.0,5.4895,252.28,65.577,0.0,0.0,3.0,0.0148243,0.9472,0.0,0.3176,0.0,3.8107,39460.0,2139.8,2016.0,33.0,4.0,10.318,10.386,5.4895,0.0,28.4
1,34.0,11.266,0.42396,18576800.0,25.0,32.0,1.6579,1.0,1.0,1.0,1.0,0.0,1.451,756.65,302.66,453.99,0.0,0.0,0.0,334.65,0.24,1.0,1.0,5.7299,40.448,23.907,0.0,7.75,0.0,8.7902,0.0521102,0.0194886,0.0526605,8.8113,334.65,69.458,9.9725,7.6601,0.0,30.0,390.0,28.4,0.0,4.8168,257.77,75.962,0.0,0.0,3.0,0.01406,0.87858,0.0,0.31582,0.0,3.7899,39456.0,2139.5,2016.0,34.0,4.0,9.9504,11.266,4.8168,0.0,28.4
1,35.0,10.487,0.43848,17218900.0,25.0,31.0,1.6526,1.0,1.0,1.0,1.0,0.0,1.6717,879.17,351.67,527.5,0.0,0.0,0.0,376.25,0.25,1.0,1.0,6.2368,46.178,27.488,0.0,8.9073,0.0,9.7821,0.0515708,0.0192998,0.0521102,9.8033,376.25,64.924,9.8593,18.578,0.0,30.0,420.0,28.4,0.0,3.6125,262.59,87.228,0.0,0.0,3.0,0.0132145,0.78613,0.0,0.31108,0.0,3.7332,39452.0,2139.2,2016.0,35.0,4.0,8.3331,10.487,3.6125,0.0,28.4
1,36.0,16.141,0.45325,17239000.0,26.0,32.0,1.6474,1.0,1.0,1.0,0.9997,0.0,1.9142,1014.9,405.95,608.92,0.0,0.0,0.0,420.6,0.26,1.0,1.0,6.6075,52.414,31.403,0.0,10.188,0.0,10.824,0.051022,0.0191077,0.0515708,10.845,420.6,59.729,9.6932,31.478,0.0,0.0,450.0,28.4,0.0,4.0822,266.2,97.715,0.0,0.0,3.0,0.0123112,0.69132,0.0,0.31184,0.0,3.7424,39449.0,2138.9,2016.0,36.0,4.0,10.631,16.266,4.0822,0.2,28.4
1,37.0,16.127,0.46807,18641700.0,25.0,32.0,1.6419,1.0,1.0,1.0,0.98878,0.0,2.1742,1162.0,464.79,697.19,0.0,0.0,0.0,467.0,0.26,1.0,1.0,7.3477,59.022,35.572,0.0,11.557,0.0,11.893,0.0504718,0.0189151,0.051022,11.914,467.0,53.604,9.4906,8.4553,0.0,30.0,450.0,28.6,0.0,3.6434,270.28,113.86,0.0,0.0,3.0,0.0113318,0.59201,0.0,0.31082,0.0,3.7293,39445.0,2138.6,2016.0,37.0,4.0,10.805,17.296,3.6434,0.0,28.6
1,38.0,16.134,0.48259,18662900.0,23.0,30.0,1.6364,1.0,1.0,1.0,0.63971,0.0,2.4669,1329.0,531.59,797.38,0.0,0.0,0.0,517.81,0.27,1.0,1.0,4.8908,66.37,40.245,0.0,13.078,0.0,13.046,0.0499323,0.0187263,0.0504718,13.067,517.81,49.729,9.3231,15.685,0.0,30.0,480.0,28.6,0.0,5.6504,273.93,129.98,0.0,0.0,3.0,0.0103121,0.5167,0.0,0.29581,0.0,3.5498,39441.0,2138.3,2016.0,38.0,4.0,19.398,35.226,5.6504,0.0,28.6
1,39.0,16.161,0.49661,22331600.0,20.0,30.0,1.6309,1.0,1.0,1.0,0.84008,0.0,2.6564,1444.5,579.27,865.21,0.0,0.0,0.0,554.97,0.28,1.0,1.0,7.4838,71.26,43.202,0.0,14.224,0.0,13.834,0.0494118,0.0185441,0.0499323,13.856,554.97,43.17,9.0625,20.901,0.0,0.0,510.0,28.6,0.0,3.6982,279.58,146.12,0.0,0.0,1.0416,0.00897893,0.39428,0.0,0.27105,0.0,3.2535,39438.0,2138.0,2016.0,39.0,4.0,13.958,24.227,3.6982,0.0,28.6
1,40.0,16.154,0.50949,22356400.0,22.0,32.0,1.6256,1.0,1.0,1.0,0.99423,0.0,2.964,1623.8,651.1,972.69,0.0,0.0,0.0,606.02,0.28,1.0,1.0,8.0,78.744,48.062,0.0,15.731,0.0,14.951,0.0489334,0.0183767,0.0494118,14.972,606.02,35.998,8.7981,0.0,0.0,30.0,510.0,28.6,0.0,2.3403,283.28,162.28,0.0,0.0,1.8755,0.00814414,0.28798,0.0,0.27035,0.0,3.2444,39435.0,2137.7,2016.0,40.0,4.0,10.301,16.921,2.3403,0.0,28.6
1,41.0,12.049,0.52304,18725200.0,24.0,31.0,1.596,1.0,1.0,1.0,1.0,0.0,3.3324,1846.2,741.76,1103.6,0.0,0.84391,0.0,666.98,0.29,1.0,1.0,5.2957,86.744,53.186,0.0,17.433,0.0127364,16.112,0.0484299,0.0182005,0.0481927,16.134,666.98,31.65,8.4049,9.6303,0.0,30.0,540.0,28.6,0.0,1.4723,285.62,178.43,0.0,0.0,3.0,0.00748248,0.38541,0.0,0.27949,60.0,3.3534,39432.0,2137.4,2016.0,41.0,4.0,7.7913,12.049,1.4723,0.0,28.6
