RERUN_SET,TIME,TRW,DVS,RDD,TMIN,TMAX,NFLV,LESTRS,LRSTRS,LDSTRS,PCEW,NSP,LAI,WAGT,WST,WLVG,WLVD,WSO,WRR14,WRT,ZRT,NSLLV,RNSTRS,NUPP,ANCR,ANLV,ANLD,ANST,ANSO,ANRT,NMAXL,NMINL,FNLV,ROOTN,ROOTC,SNH4,SNO3,WL0,ZW,IR,IRCUM2,RAINCUM2,RUNOFCUM2,EVSW,EVSWCUM2,TRWCUM2,GWTOT,CAPTOT,WLFLOUT,N2O,NH3,LEACHED,MINERALIZED,FERTILIZER,CO2RELEASED,SOC,SON,YEAR,DOY,CROPSTA,ETD,TRC,EVSC,RAIN,RAINCU
2,62.0,15.853,0.81115,17621900.0,25.0,31.0,1.5143,1.0,1.0,1.0,1.0,203030000.0,6.0739,6028.5,2967.8,2531.5,131.94,397.27,0.0,1360.7,0.3,1.0,1.0,0.64533,165.89,91.976,0.52774,46.06,2.7268,24.605,0.037065,0.0144551,0.0363333,24.626,1360.7,24.754,14.11,10.003,0.0,30.0,780.0,28.9,0.0,0.4517,280.8,403.74,0.0,0.0,3.0,0.00740826,0.21214,0.0,0.29579,0.0,3.55,39193.0,2117.6,2016.0,62.0,4.0,9.4143,15.853,0.4517,0.0,28.9
2,63.0,14.52,0.82442,19040600.0,25.0,32.0,1.4857,1.0,1.0,1.0,1.0,225338000.0,6.1947,6343.7,3118.4,2582.9,151.98,490.48,0.0,1389.2,0.3,1.0,1.0,0.36182,166.54,92.036,0.60792,46.465,2.786,24.645,0.0364276,0.0142825,0.0356333,24.666,1389.2,24.534,14.08,20.699,0.0,0.0,810.0,28.9,0.0,0.40115,281.26,419.59,0.0,0.0,3.0,0.00713825,0.21176,0.0,0.29496,0.0,3.539,39189.0,2117.3,2016.0,63.0,4.0,8.8812,14.52,0.40115,0.0,28.9
2,64.0,12.863,0.83748,17633700.0,25.0,31.0,1.46,1.0,1.0,1.0,1.0,247981000.0,6.3026,6665.8,3263.7,2629.0,173.72,599.38,0.0,1416.0,0.3,1.0,1.0,0.2874,166.9,92.021,0.69487,46.698,2.8217,24.666,0.035801,0.0141128,0.0350026,24.687,1416.0,24.359,14.072,2.7774,0.0,30.0,810.0,28.9,0.0,0.34064,281.66,434.11,0.0,0.0,3.0,0.00702699,0.21184,0.0,0.29486,0.0,3.5381,39186.0,2117.0,2016.0,64.0,4.0,7.9595,12.863,0.34064,0.0,28.9
2,65.0,14.436,0.85076,19051600.0,25.0,32.0,1.4392,1.0,1.0,1.0,1.0,269971000.0,6.391,6980.4,3397.4,2666.9,197.13,718.94,0.0,1440.2,0.3,1.0,1.0,0.20538,167.19,91.977,0.78852,46.891,2.8512,24.682,0.0351636,0.0139401,0.0344881,24.703,1440.2,24.26,14.065,16.574,0.0,30.0,840.0,28.9,0.0,0.36347,282.0,446.97,0.0,0.0,3.0,0.00692142,0.21319,0.0,0.29487,0.0,3.5381,39182.0,2116.7,2016.0,65.0,4.0,8.8766,14.436,0.36347,0.0,28.9
2,66.0,15.401,0.86381,17642300.0,26.0,32.0,1.4214,1.0,1.0,1.0,1.0,292295000.0,6.4661,7301.9,3525.5,2699.4,222.21,854.73,0.0,1462.7,0.3,1.0,1.0,0.1621,167.39,91.907,0.88883,47.033,2.8743,24.692,0.034537,0.0137704,0.0340469,24.713,1462.7,24.198,14.058,28.774,0.0,0.0,870.0,28.9,0.0,0.36535,282.36,461.41,0.0,0.0,3.0,0.00686883,0.21582,0.0,0.29944,0.0,3.5939,39179.0,2116.4,2016.0,66.0,4.0,9.2641,15.401,0.36535,0.0,28.9
2,67.0,16.511,0.87713,17645300.0,26.0,32.0,1.4097,1.0,1.0,1.0,0.99985,312951000.0,6.5131,7601.2,3637.0,2720.2,250.34,993.65,0.0,1481.7,0.3,1.0,1.0,0.0762579,167.56,91.817,0.99565,47.153,2.8932,24.698,0.0338978,0.0135973,0.033754,24.719,1481.7,24.221,14.051,10.008,0.0,30.0,870.0,28.9,0.0,0.37948,282.73,476.81,0.0,0.0,3.0,0.00682842,0.22104,0.0,0.30425,0.0,3.6514,39175.0,2116.1,2016.0,67.0,4.0,9.8514,16.594,0.37948,0.0,28.9
2,68.0,14.347,0.89045,20377500.0,25.0,33.0,1.4015,1.0,1.0,1.0,1.0,333467000.0,6.5435,7900.2,3740.4,2734.1,280.57,1145.2,0.0,1498.7,0.3,1.0,1.0,0.0452834,167.63,91.708,1.1087,47.212,2.9032,24.701,0.0332585,0.0134242,0.0335428,24.722,1498.7,24.272,14.044,20.118,0.0,0.0,900.0,28.9,0.0,0.33932,283.11,493.32,0.0,0.0,3.0,0.00671004,0.22675,0.0,0.30137,0.0,3.6169,39171.0,2115.8,2016.0,68.0,4.0,8.9437,14.347,0.33932,0.0,28.9
2,69.0,13.237,0.90319,20378900.0,26.0,34.0,1.3902,1.0,1.0,1.0,1.0,355592000.0,6.5716,8224.8,3843.9,2746.9,310.35,1323.5,0.0,1515.1,0.3,1.0,1.0,0.062006,167.68,91.359,1.4576,47.249,2.9102,24.702,0.0326469,0.0132585,0.0332585,24.723,1515.1,24.295,14.038,2.4315,0.0,30.0,900.0,28.9,0.0,0.31568,283.44,507.67,0.0,0.0,3.0,0.00666598,0.23183,0.0,0.30573,0.0,3.6691,39168.0,2115.5,2016.0,69.0,4.0,8.4381,13.237,0.31568,0.0,28.9
2,70.0,15.101,0.91573,16111300.0,27.0,32.0,1.3652,1.0,1.0,1.0,1.0,376501000.0,6.5799,8533.3,3934.5,2751.5,341.58,1505.6,0.0,1528.8,0.3,1.0,1.0,0.16871,167.74,89.829,2.9874,47.301,2.9201,24.703,0.032045,0.0130955,0.0326469,24.724,1528.8,24.209,14.031,15.879,0.0,30.0,930.0,28.9,0.0,0.33556,283.76,520.91,0.0,0.0,3.0,0.0066631,0.23698,0.0,0.31324,0.0,3.7588,39164.0,2115.1,2016.0,70.0,4.0,9.007,15.101,0.33556,0.0,28.9
2,71.0,16.505,0.92929,19062600.0,26.0,33.0,1.3406,1.0,1.0,1.0,0.92344,394697000.0,6.5545,8803.3,4007.1,2742.0,378.16,1676.0,0.0,1539.2,0.3,1.0,1.0,0.17498,167.91,87.996,4.8205,47.444,2.9457,24.703,0.0313942,0.0129193,0.0320917,24.724,1539.2,24.117,14.024,27.442,0.0,0.0,960.0,28.9,0.0,0.45893,284.1,536.01,0.0,0.0,3.0,0.00657646,0.24225,0.0,0.31234,0.0,3.7479,39160.0,2114.8,2016.0,71.0,4.0,12.163,20.999,0.45893,0.0,28.9
2,72.0,16.505,0.94223,17647200.0,27.0,33.0,1.3139,1.0,1.0,1.0,0.9838,412891000.0,6.5258,9074.9,4072.7,2731.2,412.02,1859.0,0.0,1547.9,0.3,1.0,1.0,0.27829,168.08,85.743,7.0738,47.59,2.9744,24.703,0.0307728,0.012751,0.0313942,24.724,1547.9,23.915,14.018,7.4782,0.0,30.0,960.0,28.9,0.0,0.40698,284.55,552.51,0.0,0.0,3.0,0.00654492,0.24516,0.0,0.31676,0.0,3.8016,39156.0,2114.5,2016.0,72.0,4.0,10.632,18.024,0.40698,0.0,28.9
2,73.0,13.993,0.95538,16107500.0,27.0,32.0,1.2884,1.0,1.0,1.0,1.0,431082000.0,6.4842,9348.1,4131.6,2714.9,447.07,2054.5,0.0,1555.0,0.3,1.0,1.0,0.22528,168.36,83.545,9.2713,47.819,3.024,24.703,0.0301416,0.01258,0.0307728,24.724,1555.0,23.766,14.011,17.567,0.0,30.0,990.0,28.9,0.0,0.33164,284.96,569.02,0.0,0.0,3.0,0.00650467,0.25005,0.0,0.31999,0.0,3.8407,39153.0,2114.2,2016.0,73.0,4.0,8.486,13.993,0.33164,0.0,28.9
2,74.0,14.284,0.96894,16104600.0,28.0,33.0,1.232,1.0,1.0,1.0,1.0,448743000.0,6.4286,9614.9,4182.2,2692.7,483.25,2256.7,235.18,1560.3,0.3,1.0,1.0,0.71636,168.59,79.197,11.653,46.875,6.5634,24.298,0.0294909,0.0124038,0.0294114,24.32,1560.3,23.123,14.005,30.242,0.0,0.0,1020.0,28.9,0.0,0.34869,285.29,583.01,0.0,0.0,3.0,0.00649249,0.24601,0.0,0.32563,0.0,3.9078,39149.0,2113.9,2016.0,74.0,4.0,8.6774,14.284,0.34869,0.2,28.9
2,75.0,16.06,0.98221,19050800.0,26.0,33.0,1.2067,1.0,1.0,1.0,1.0,465084000.0,6.3585,9863.2,4222.5,2664.5,520.51,2455.7,466.58,1563.7,0.3,1.0,1.0,0.23949,169.3,76.726,12.271,46.359,10.046,23.902,0.0288538,0.0122312,0.0287954,23.923,1563.7,22.967,13.998,12.809,0.0,30.0,1020.0,29.1,0.0,0.40495,285.64,597.29,0.0,0.0,3.0,0.00637726,0.25031,0.0,0.3215,0.0,3.8585,39145.0,2113.5,2016.0,75.0,4.0,9.7306,16.06,0.40495,0.0,29.1
2,76.0,15.292,0.99516,19045400.0,26.0,33.0,1.1721,1.0,1.0,1.0,1.0,484386000.0,6.2796,10158.0,4262.5,2632.6,558.7,2704.5,755.89,1566.1,0.3,1.0,1.0,0.404,169.54,73.602,13.036,45.116,14.4,23.389,0.0282323,0.0120629,0.0279578,23.41,1566.1,22.636,13.992,23.344,0.0,0.0,1050.0,29.1,0.0,0.40483,286.05,613.35,0.0,0.0,3.0,0.00624462,0.24876,0.0,0.31616,0.0,3.7928,39141.0,2113.2,2016.0,76.0,4.0,9.3514,15.292,0.40483,0.0,29.1
2,77.0,14.345,1.0081,16090900.0,27.0,32.0,1.145,1.0,1.0,1.0,1.0,503404000.0,6.1881,10451.0,4294.5,2595.3,597.71,2963.2,1056.7,1566.7,0.3,1.0,1.0,0.54733,169.95,70.855,13.367,43.945,18.927,22.854,0.0279514,0.0119632,0.0273013,22.875,1566.7,22.158,13.986,4.6476,0.0,0.0,1050.0,29.1,0.0,0.39253,286.45,628.64,0.0,0.0,0.0,0.00620861,0.24452,0.0,0.32028,0.0,3.8429,39137.0,2112.9,2016.0,77.0,4.0,8.6614,14.345,0.39253,0.0,29.1
2,78.0,12.777,1.0549,19031700.0,26.0,33.0,1.1167,0.82015,1.0,1.0,0.9292,503404000.0,6.0919,10686.0,4239.5,2556.0,636.99,3253.7,1394.4,1566.7,0.3,1.0005,1.0,0.77444,170.49,68.027,13.524,42.68,24.01,22.254,0.0276705,0.0117504,0.0266146,22.275,1566.7,21.499,13.942,0.0,0.0,0.0,1050.0,29.1,0.0,0.46176,286.84,642.99,0.0,0.0,1.8755,0.00286229,0.24453,0.0,0.87905,0.0,10.548,39127.0,2112.0,2016.0,78.0,4.0,9.7106,16.055,0.46176,0.0,29.1
2,79.0,8.4597,1.0996,22737200.0,25.0,35.0,1.0901,0.61076,1.0,1.0,0.74762,503404000.0,5.9859,10924.0,4184.5,2515.3,677.69,3546.4,1734.8,1566.7,0.3,1.0068,1.0,1.4954,171.27,65.254,13.687,41.546,29.132,21.65,0.0274024,0.0115473,0.0259427,21.671,1566.7,20.838,13.74,0.0,0.0,30.0,1050.0,29.1,0.0,0.4778,287.31,655.77,0.0,0.0,1.8755,0.00152646,0.23193,0.0,0.85988,0.0,10.319,39116.0,2111.2,2016.0,79.0,4.0,9.5293,15.046,0.4778,0.0,29.1
2,80.0,14.072,1.1408,19014000.0,26.0,33.0,1.0763,0.90638,1.0,1.0,0.9941,503404000.0,5.877,11097.0,4127.4,2473.1,719.88,3776.4,2002.2,1568.1,0.3,1.0021,1.0,1.0488,172.76,63.253,13.856,41.309,33.158,21.189,0.0271553,0.0113601,0.0255761,21.211,1568.1,20.374,13.784,0.0,0.0,0.0,1080.0,29.1,0.0,0.0921153,287.78,664.23,0.0,0.0,1.8755,0.00198265,0.23149,0.0,0.75859,0.0,9.1036,39107.0,2110.4,2016.0,80.0,4.0,9.1234,14.75,0.48303,0.0,29.1
2,81.0,9.0084,1.1855,20315700.0,26.0,34.0,1.0476,0.63437,1.0,1.0,0.75623,503404000.0,5.7672,11359.0,4073.3,2430.1,762.87,4092.7,2370.0,1568.1,0.3,1.0099,1.0,1.5037,173.81,60.415,14.028,40.131,38.692,20.548,0.0268871,0.0111569,0.0248608,20.569,1568.1,19.66,13.52,0.0,0.0,30.0,1080.0,29.1,0.0,0.54502,287.88,678.3,0.0,0.0,1.8755,0.00194076,0.22179,0.0,0.89181,0.0,10.701,39096.0,2109.5,2016.0,81.0,4.0,9.7444,15.769,0.54502,0.0,29.1
2,82.0,14.982,1.2288,17583500.0,27.0,33.0,1.0359,0.93375,1.0,1.0,0.98202,503404000.0,5.6537,11529.0,4018.5,2385.7,807.27,4317.5,2631.4,1569.2,0.3,1.005,1.0,0.98804,175.32,58.566,14.205,39.788,42.626,20.131,0.0266274,0.0109601,0.0245485,20.153,1569.2,19.386,13.475,0.0,0.0,0.0,1110.0,29.1,0.0,0.18293,288.42,687.31,0.0,0.0,1.8755,0.00191912,0.21937,0.0,0.59771,0.0,7.1721,39089.0,2108.9,2016.0,82.0,4.0,9.8898,16.458,0.58546,0.1,29.1
2,83.0,9.5161,1.2742,17572200.0,27.0,33.0,1.0115,0.65618,1.0,1.0,0.73419,503404000.0,5.5391,11767.0,3966.6,2340.6,852.37,4607.4,2968.5,1569.2,0.3,1.0104,0.99999,1.1818,176.31,56.029,14.386,38.624,47.7,19.567,0.026355,0.0107538,0.0239375,19.588,1569.2,18.787,13.269,0.0,0.0,30.0,1110.0,29.2,0.0,0.64707,288.6,702.29,0.0,0.0,1.8755,0.00190282,0.21731,0.0,0.93733,0.0,11.248,39078.0,2108.0,2016.0,83.0,4.0,10.322,17.352,0.64707,0.4,29.2
2,84.0,15.546,1.3196,17559900.0,27.0,33.0,1.0039,0.96497,1.0,1.0,0.95841,503404000.0,5.4216,11916.0,3921.2,2294.3,898.65,4801.6,3194.3,1570.6,0.3,1.0052,1.0,0.86384,177.49,54.426,14.571,38.165,51.098,19.227,0.0260826,0.0105474,0.0237218,19.248,1570.6,18.631,13.28,0.0,0.0,0.0,1140.0,29.6,0.0,0.0842724,289.25,711.8,0.0,0.0,1.8755,0.00188678,0.21413,0.0,0.48703,0.0,5.8435,39072.0,2107.5,2016.0,84.0,4.0,10.764,18.255,0.71565,0.0,29.6
2,85.0,9.777,1.365,18952700.0,26.0,33.0,0.98171,0.66772,1.0,1.0,0.63052,503404000.0,5.3031,12146.0,3879.1,2247.5,945.53,5073.5,3510.4,1570.6,0.3,1.0101,0.99916,0.6168,178.35,52.061,14.758,36.971,55.856,18.705,0.0258102,0.0103411,0.0231642,18.726,1570.6,18.335,13.23,0.0,0.0,30.0,1140.0,29.6,0.0,0.88883,289.34,727.35,0.0,0.0,1.8755,0.00186893,0.2198,0.0,0.93824,0.0,11.258,39061.0,2106.6,2016.0,85.0,4.0,12.6,21.738,0.88883,0.0,29.6
2,86.0,15.525,1.4097,17532800.0,27.0,33.0,0.9771,0.96371,1.0,1.0,0.81758,503404000.0,5.1825,12270.0,3845.0,2199.6,993.4,5231.9,3694.6,1574.5,0.3,1.0061,0.99961,0.91224,178.97,50.638,14.95,36.34,58.628,18.411,0.0255421,0.0101379,0.0230214,18.433,1574.5,18.141,13.229,0.0,0.0,0.0,1170.0,29.6,0.0,0.10635,290.22,737.13,0.0,0.0,1.8755,0.00184609,0.21463,0.0,0.48801,0.0,5.8557,39055.0,2106.1,2016.0,86.0,4.0,13.788,24.269,1.0331,0.0,29.6
2,87.0,9.7618,1.4551,17517900.0,27.0,33.0,0.96434,0.66708,1.0,1.0,0.47716,503404000.0,5.0614,12451.0,3811.3,2151.3,1041.7,5446.5,3944.2,1574.8,0.3,1.0059,0.99921,0.46785,179.88,48.809,15.143,35.52,62.385,18.024,0.0252697,0.00993158,0.022688,18.045,1574.8,17.947,13.227,0.0,0.0,0.0,1170.0,29.6,0.0,0.13022,290.33,752.65,0.0,0.0,1.8755,0.00182751,0.22192,0.0,0.95477,0.0,11.458,39044.0,2105.1,2016.0,87.0,4.0,16.801,30.285,1.3374,0.0,29.6
2,88.0,6.8034,1.5004,17502200.0,27.0,33.0,0.97191,0.53928,1.0,1.0,0.33055,503404000.0,4.9391,12511.0,3787.8,2102.4,1090.6,5529.8,4041.1,1582.8,0.3,1.0,1.0,0.69711,180.35,48.004,15.339,35.277,63.843,17.886,0.0249973,0.00972523,0.0228325,17.907,1582.8,17.934,13.273,0.0,0.0,0.0,1170.0,29.6,0.0,0.1374,290.46,762.42,0.0,0.0,1.8755,0.00126701,0.22081,0.0,0.85331,0.0,10.24,39033.0,2104.3,2016.0,88.0,4.0,17.532,31.794,1.4837,0.0,29.6
2,89.0,4.9668,1.5458,18886700.0,26.0,33.0,0.9897,0.45405,0.9432,1.0,0.34875,503404000.0,4.8167,12523.0,3767.3,2053.4,1139.6,5562.6,4079.2,1591.7,0.3,1.0,1.0,0.24896,181.04,47.671,15.535,35.533,64.415,17.891,0.0247249,0.00951888,0.023216,17.912,1591.7,18.11,13.48,0.0,0.0,0.0,1170.0,29.6,0.0,0.10127,290.6,769.22,0.0,0.0,1.8755,0.000686069,0.22297,0.0,0.77607,0.0,9.3128,39024.0,2103.5,2016.0,89.0,4.0,12.722,21.892,1.1445,0.0,29.6
2,90.0,3.7431,1.5905,18867900.0,26.0,33.0,1.0044,0.39186,0.8475,1.0,0.31082,503404000.0,4.6937,12549.0,3750.6,2003.9,1189.1,5605.2,4128.8,1601.9,0.3,1.0,1.0,0.20723,181.29,47.142,15.733,35.432,65.162,17.825,0.0244568,0.00931573,0.0235256,17.846,1601.9,18.079,13.856,0.0,0.0,0.0,1170.0,29.6,0.0,0.0904125,290.7,774.19,0.0,0.0,1.8755,0.000347712,0.22075,0.0,0.72483,0.0,8.6982,39015.0,2102.8,2016.0,90.0,4.0,11.135,18.7,1.0653,0.0,29.6
2,91.0,2.9024,1.6352,17450000.0,26.0,32.0,1.0219,0.3441,0.75738,1.0,0.31858,503404000.0,4.5704,12563.0,3735.2,1954.1,1238.9,5635.0,4163.4,1611.1,0.3,1.0,1.0,0.11286,181.5,46.703,15.932,35.397,65.683,17.786,0.0241886,0.00911257,0.0239002,17.807,1611.1,18.019,14.308,0.0,0.0,0.0,1170.0,29.6,0.0,0.17272,290.79,777.93,0.0,0.0,1.8755,0.000261358,0.21735,0.0,0.68684,0.0,8.2429,39007.0,2102.1,2016.0,91.0,4.0,8.7511,14.118,0.89046,0.1,29.6
2,92.0,2.3081,1.6812,18827700.0,26.0,33.0,1.0297,0.30632,0.64788,1.0,0.23593,503404000.0,4.4416,12581.0,3721.9,1901.8,1291.2,5666.0,4199.5,1620.2,0.3,1.0,1.0,0.14168,181.61,45.737,16.633,35.285,66.226,17.732,0.0239127,0.00890359,0.0240494,17.754,1620.2,17.885,14.769,0.0,0.0,0.0,1170.0,29.7,0.0,1.0419,290.96,780.83,0.0,0.0,1.8755,0.000177205,0.21306,0.0,0.66103,0.0,7.9335,38999.0,2101.4,2016.0,92.0,4.0,9.6007,15.48,1.0419,1.8,29.7
2,93.0,1.9677,1.7259,18806300.0,26.0,33.0,1.0236,0.28723,0.59251,1.0,0.18161,503404000.0,4.306,12575.0,3706.5,1846.5,1346.5,5675.3,4210.3,1624.9,0.3,1.0,1.0,0.30144,181.76,44.077,18.215,35.342,66.389,17.733,0.0236446,0.00870043,0.0238701,17.754,1624.9,17.561,15.24,0.0,0.0,0.0,1170.0,31.5,0.0,0.39306,292.0,783.14,0.0,0.0,1.8755,9.08559e-05,0.20708,0.0,0.65707,0.0,7.8837,38991.0,2100.8,2016.0,93.0,4.0,10.515,17.367,1.2212,0.3,31.5
2,94.0,1.6291,1.7706,17390700.0,27.0,33.0,1.0154,0.25993,0.51338,1.0,0.18639,503404000.0,4.1652,12557.0,3689.3,1788.7,1404.3,5674.9,4209.7,1624.5,0.3,1.0,1.0,0.26176,182.06,42.294,19.998,35.599,66.389,17.777,0.0233764,0.00849728,0.0236446,17.798,1624.5,17.271,15.717,0.0,0.0,0.0,1170.0,31.8,0.0,0.0806897,292.4,785.11,0.0,0.0,1.8755,3.56994e-05,0.20362,0.0,0.64754,0.0,7.7711,38984.0,2100.1,2016.0,94.0,4.0,8.7669,13.994,1.0924,0.0,31.8
2,95.0,1.371,1.816,17369400.0,27.0,33.0,1.0054,0.23702,0.44696,1.0,0.15034,503404000.0,4.0196,12538.0,3672.9,1728.8,1464.2,5672.5,4207.0,1623.0,0.3,1.0,1.0,0.23761,182.32,40.412,21.879,35.826,66.389,17.812,0.023104,0.00829093,0.0233764,17.833,1623.0,16.997,16.197,0.0,0.0,0.0,1170.0,31.8,0.0,0.0879138,292.48,786.74,0.0,0.0,1.8755,3.05992e-05,0.2028,0.0,0.63682,0.0,7.6414,38976.0,2099.5,2016.0,95.0,4.0,9.1466,14.722,1.2258,0.0,31.8
2,96.0,1.1672,1.8614,17347300.0,27.0,33.0,0.99514,0.21723,0.3896,1.0,0.12553,503404000.0,3.87,12515.0,3655.6,1666.9,1526.1,5665.9,4199.3,1617.4,0.3,1.0,1.0,0.21824,182.56,38.512,23.78,36.036,66.389,17.839,0.0228316,0.00808457,0.023104,17.861,1617.4,16.737,16.673,0.0,0.0,0.0,1170.0,31.8,0.0,0.0940935,292.57,788.11,0.0,0.0,1.8755,2.56515e-05,0.20217,0.0,0.62467,0.0,7.4953,38968.0,2098.8,2016.0,96.0,4.0,9.3397,15.093,1.3489,0.0,31.8
2,97.0,1.0034,1.9068,17324500.0,27.0,33.0,0.98488,0.19993,0.33943,1.0,0.10318,503404000.0,3.7171,12488.0,3638.1,1603.4,1589.6,5657.2,4189.2,1609.0,0.3,1.0,1.0,0.20161,182.77,36.609,25.683,36.236,66.389,17.857,0.0225593,0.00787822,0.0228316,17.879,1609.0,16.487,17.145,0.0,0.0,0.0,1170.0,31.8,0.0,1.516,292.66,789.27,0.0,0.0,1.8755,2.0678e-05,0.20154,0.0,0.61389,0.0,7.3659,38961.0,2098.2,2016.0,97.0,4.0,9.7242,15.865,1.516,2.4,31.8
2,98.0,0.96817,1.9522,18687300.0,27.0,34.0,0.97459,0.19914,0.33714,1.0,0.0962405,503404000.0,3.5618,12461.0,3620.5,1538.7,1654.3,5647.3,4177.7,1598.0,0.3,1.0,1.0,0.30798,182.98,34.713,27.579,36.432,66.389,17.863,0.0222869,0.00767187,0.0225593,17.885,1598.0,16.175,17.561,0.0,0.0,0.0,1170.0,34.2,0.0,0.11347,294.18,790.28,0.0,0.0,1.8755,1.56682e-05,0.20026,0.0,0.62636,0.0,7.5162,38954.0,2097.6,2016.0,98.0,4.0,10.163,16.435,1.7124,0.0,34.2
2,99.0,0.83047,1.9959,17276900.0,27.0,33.0,0.96426,0.1839,0.29297,1.0,0.0911243,503404000.0,3.4049,12434.0,3603.7,1473.2,1719.8,5636.9,4165.6,1586.0,0.3,1.0,1.0,0.26183,183.28,32.832,29.459,36.74,66.389,17.863,0.0220246,0.00747317,0.0222869,17.885,1586.0,15.914,17.986,0.0,0.0,0.0,1170.0,34.2,0.0,0.81002,294.29,791.25,0.0,0.0,1.8755,1.06182e-05,0.19939,0.0,0.61344,0.0,7.3601,38946.0,2097.0,2016.0,99.0,4.0,9.3304,14.905,1.7003,0.7,34.2
2,100.0,0.72551,2.0413,17252100.0,27.0,33.0,0.95429,0.17057,0.25433,1.0,0.0702755,503404000.0,3.2477,12409.0,3588.4,1407.2,1785.8,5627.2,4154.3,1574.5,0.3,1.0,1.0,0.20136,183.55,30.993,31.299,37.002,66.389,17.863,0.0214218,0.00726682,0.0220246,17.885,1574.5,15.698,18.414,0.0,0.0,0.0,1170.0,34.9,0.0,0.22908,295.1,792.08,0.0,0.0,1.8755,5.52659e-06,0.19867,0.0,0.6029,0.0,7.2349,38939.0,2096.4,2016.0,100.0,4.0,10.352,16.96,2.0407,0.1,34.9
